sampleID,HGNC_symbol,Control,Mutant,Log2FC,pvalue,"","",""
sample1,CSNK2A2,,,0.4007683938404,0.000182025164963344,"","",""
sample1,ENKD1,,,0.75708980370914,0.000202654277847665,"","",""
sample1,SLC25A25,,,-1.40562554299561,0.000186959785917339,"","",""
sample1,TBX20,,,1.04375602858797,0.00018117588615206,"","",""
sample1,SBSPON,,,1.69537096036224,0.000200166682284007,"","",""
sample1,ELOVL3,,,1.06571806679885,0.000201988512076273,"","",""
sample1,MRPL37,,,0.491443412481922,0.000187822186138797,"","",""
sample1,MIDN,,,-1.01153412592559,0.00019081042401995,"","",""
sample1,SOX18,,,-0.994662810638496,0.000205182058742671,"","",""
sample1,CETN2,,,0.480062692008384,0.000202676277421659,"","",""
sample1,SRRT,,,-0.384092289137962,0.000194592681692427,"","",""
sample1,LMOD2,,,-0.752659470149142,0.000196537606850533,"","",""
sample1,DNAJB4,,,-0.896831761956052,0.000200912600010859,"","",""
sample1,ZSCAN9,,,0.878523674259433,0.000229206839198317,"","",""
sample1,RIPOR2,,,1.41283821804635,0.000230871908070193,"","",""
sample1,NAT14,,,0.536136361527746,0.000224141358129477,"","",""
sample1,DNM2,,,-0.412310162357192,0.000211669249116989,"","",""
sample1,PTK7,,,0.521720948964827,0.00023229086534903,"","",""
sample1,EIF4G3,,,0.559429866959994,0.000219179935524425,"","",""
sample1,TXLNG,,,-0.73769181424116,0.000244806283512575,"","",""
sample1,PDE4D,,,1.52255154500834,0.000218617585035156,"","",""
sample1,EIF4A1,,,-0.519023457434908,0.000216101274036423,"","",""
sample1,ATP9A,,,0.416856769475642,0.000220336185657355,"","",""
sample1,HTR1D,,,1.37759443875954,0.000252170110803359,"","",""
sample1,TM4SF18,,,-1.16486526118758,0.000257661885342407,"","",""
sample1,HSD17B11,,,0.562591878997612,0.00025478277170469,"","",""
sample1,LURAP1L,,,1.13999209521952,0.000247840030140248,"","",""
sample1,ZBTB3,,,0.799071596105158,0.000258955341998898,"","",""
sample1,CCNK,,,-0.493525447679485,0.00024974178837333,"","",""
sample1,MBD2,,,0.449966870927123,0.000268164159232672,"","",""
sample1,SYNC,,,0.929261396043023,0.000272221194707691,"","",""
sample1,GRM8,,,-0.965227554548936,0.000274414412637477,"","",""
sample1,CBX8,,,0.730062492303893,0.000277786125008266,"","",""
sample1,NCALD,,,0.965454815330869,0.000255498038454714,"","",""
sample1,LIN7C,,,-0.481795647794522,0.000251649864785076,"","",""
sample1,CADM4,,,0.732970883860377,0.0002922501913436,"","",""
sample1,FNDC1,,,2.08228343448204,0.000293560172448061,"","",""
sample1,QPCTL,,,0.841239296695672,0.000290541345363525,"","",""
sample1,METAP1,,,0.399782597338725,0.000258236763151107,"","",""
sample1,KCNE3,,,1.46088866862952,0.000158376814359389,"","",""
sample1,SLC19A2,,,-1.38282930025389,0.000267636638351911,"","",""
sample1,ANGPTL2,,,1.35517611380146,0.000278875082602327,"","",""
sample1,HFE,,,0.707763548034873,0.000289382494010947,"","",""
sample1,ANKRD23,,,-0.881618035657242,0.000263335824718091,"","",""
sample1,ACVR1,,,0.620022593795506,0.000278867988965676,"","",""
sample1,EPB41L1,,,0.795653691072507,0.000281245722492491,"","",""
sample1,INSIG1,,,-0.798786531584877,0.000300556140666248,"","",""
